order_id,user_id,product_id,product_name,category,brand,price,quantity,order_date,order_status
5249,634,65,Induction Cooktop,Home & Kitchen,Prestige,2609.48,1,2026-06-28,Delivered
5250,986,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,1675.28,1,2025-01-14,Delivered
5251,1263,88,Business Book,Books,Penguin,144.37,2,2025-02-08,Delivered
5252,1161,85,Biography,Books,Scholastic,302.6,2,2025-09-24,Delivered
5253,1858,94,Sunscreen SPF50,Beauty & Personal Care,Mamaearth,992.4,2,2024-10-13,Delivered
5254,1007,58,Table Lamp,Home & Kitchen,Prestige,5290.11,1,2025-07-27,Delivered
5255,432,117,Cricket Bat,Sports & Fitness,Decathlon,1211.94,1,2025-10-25,Delivered
5256,865,19,Bluetooth Speaker,Electronics,boAt,12186.24,1,2026-05-25,Delivered
5257,213,19,Bluetooth Speaker,Electronics,boAt,22151.68,1,2026-08-17,Delivered
5258,974,96,Sunscreen SPF50,Beauty & Personal Care,Plum,2371.02,1,2025-03-17,Delivered
5259,533,72,Bedsheet Set,Home & Kitchen,Prestige,12421.15,2,2025-05-21,Cancelled
5260,1458,27,Men's T-Shirt,Fashion,Puma,1100.49,1,2025-12-28,Delivered
5261,372,44,Handbag,Fashion,Van Heusen,4558.84,1,2024-12-11,Cancelled
5262,1073,122,Badminton Racket,Sports & Fitness,Yonex,601.79,2,2026-01-09,Delivered
5263,1179,27,Men's T-Shirt,Fashion,Puma,1467.19,1,2025-09-23,Delivered
5264,724,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,6365.49,1,2026-04-29,Delivered
5265,229,48,Sunglasses,Fashion,Puma,959.63,1,2025-06-05,Delivered
5266,1265,54,Non-Stick Pan Set,Home & Kitchen,Philips,5940.26,1,2026-07-19,Delivered
5267,153,78,Self-Help Book,Books,HarperCollins,341.96,1,2026-04-23,Delivered
5268,1583,1,Smartphone,Electronics,Xiaomi,18401.94,1,2026-02-08,Pending
5269,897,60,Table Lamp,Home & Kitchen,Pigeon,7181.55,1,2026-03-27,Cancelled
5270,913,69,Wall Clock,Home & Kitchen,Philips,5294.03,1,2025-09-08,Delivered
5271,632,125,Football,Sports & Fitness,Cosco,6198.86,1,2025-04-07,Delivered
5272,477,34,Denim Jeans,Fashion,H&M,4313.06,3,2026-08-02,Delivered
5273,208,8,Smartwatch,Electronics,OnePlus,60362.26,2,2025-11-19,Delivered
5274,1528,83,Children's Story Book,Books,Penguin,151.16,3,2024-12-16,Delivered
5275,1096,124,Football,Sports & Fitness,Nivia,4221.6,1,2025-02-02,Delivered
5276,698,91,Face Wash,Beauty & Personal Care,The Man Company,664.08,1,2025-08-11,Delivered
5277,1578,83,Children's Story Book,Books,Penguin,894.83,2,2025-02-15,Delivered
5278,1523,5,Bluetooth Earbuds,Electronics,boAt,34813.24,1,2024-02-17,Returned
5279,125,103,Lipstick,Beauty & Personal Care,The Man Company,649.94,3,2026-03-04,Delivered
5280,1174,18,Power Bank 10000mAh,Electronics,Sony,64901.12,1,2026-01-30,Pending
5281,1973,87,Biography,Books,Bloomsbury,768.21,1,2025-10-01,Delivered
5282,421,49,Mixer Grinder,Home & Kitchen,Havells,3508.33,1,2025-12-25,Delivered
5283,1276,3,Smartphone,Electronics,boAt,69835.97,1,2025-12-24,Delivered
5284,1336,25,Men's T-Shirt,Fashion,Allen Solly,4109.53,1,2025-08-28,Returned
5285,1836,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,1364.8,1,2024-02-10,Delivered
5286,198,70,Bedsheet Set,Home & Kitchen,Bajaj,5970.76,1,2025-05-09,Delivered
5287,884,123,Badminton Racket,Sports & Fitness,Decathlon,1857.07,1,2025-09-10,Cancelled
5288,658,85,Biography,Books,Scholastic,850.03,1,2025-11-08,Delivered
5289,687,57,Air Fryer,Home & Kitchen,Pigeon,5152.52,3,2025-12-19,Delivered
5290,1302,116,Cricket Bat,Sports & Fitness,Adidas,6907.96,3,2025-10-17,Delivered
5291,71,123,Badminton Racket,Sports & Fitness,Decathlon,3930.38,1,2025-10-21,Delivered
5292,1735,83,Children's Story Book,Books,Penguin,109.06,4,2024-12-17,Delivered
5293,1238,107,Trimmer,Beauty & Personal Care,Plum,1417.08,2,2026-01-10,Shipped
5294,539,84,Children's Story Book,Books,Scholastic,955.32,1,2025-08-14,Pending
5295,1428,21,Bluetooth Speaker,Electronics,Apple,74332.95,1,2025-12-20,Delivered
5296,380,67,Wall Clock,Home & Kitchen,Cello,957.03,3,2024-03-29,Delivered
5297,174,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,2318.62,1,2026-06-09,Delivered
5298,1634,3,Smartphone,Electronics,boAt,51105.71,1,2026-06-29,Delivered
5299,807,81,Competitive Exam Guide,Books,Penguin,640.28,1,2025-11-06,Delivered
5300,1894,19,Bluetooth Speaker,Electronics,boAt,20786.65,1,2026-06-19,Delivered
5301,621,90,Business Book,Books,Rupa Publications,762.95,1,2026-03-18,Delivered
5302,981,66,Induction Cooktop,Home & Kitchen,Cello,10237.71,1,2025-01-14,Delivered
5303,634,13,Laptop,Electronics,Sony,2007.79,3,2026-06-28,Delivered
5304,600,66,Induction Cooktop,Home & Kitchen,Cello,11077.0,1,2025-12-17,Delivered
5305,1083,76,Self-Help Book,Books,Bloomsbury,757.62,1,2026-02-01,Delivered
5306,349,5,Bluetooth Earbuds,Electronics,boAt,25958.21,3,2025-04-15,Delivered
5307,291,102,Body Lotion,Beauty & Personal Care,Mamaearth,1147.75,1,2026-03-10,Delivered
5308,171,11,LED TV 43-inch,Electronics,boAt,62942.89,1,2026-05-30,Delivered
5309,183,29,Women's Kurta,Fashion,Allen Solly,1101.0,3,2026-07-01,Cancelled
5310,787,96,Sunscreen SPF50,Beauty & Personal Care,Plum,289.71,1,2025-04-08,Delivered
5311,676,79,Competitive Exam Guide,Books,Scholastic,315.24,1,2025-10-08,Delivered
5312,1778,19,Bluetooth Speaker,Electronics,boAt,70007.73,1,2026-05-17,Delivered
5313,1401,124,Football,Sports & Fitness,Nivia,6024.94,4,2025-07-07,Delivered
5314,1799,26,Men's T-Shirt,Fashion,Nike,3240.46,1,2025-03-19,Returned
5315,1592,64,Induction Cooktop,Home & Kitchen,Milton,1799.91,1,2026-02-18,Delivered
5316,333,97,Hair Serum,Beauty & Personal Care,Lakme,383.15,1,2025-04-16,Shipped
5317,570,73,Fiction Novel,Books,Scholastic,427.93,3,2026-03-05,Delivered
5318,1849,65,Induction Cooktop,Home & Kitchen,Prestige,8959.59,1,2026-01-13,Delivered
5319,467,18,Power Bank 10000mAh,Electronics,Sony,78118.56,2,2024-10-24,Cancelled
5320,1770,33,Running Shoes,Fashion,Roadster,1576.72,2,2025-06-20,Delivered
5321,1572,41,Casual Sneakers,Fashion,Allen Solly,3970.36,1,2025-07-26,Delivered
5322,1177,69,Wall Clock,Home & Kitchen,Philips,11920.97,1,2024-06-19,Delivered
5323,1886,79,Competitive Exam Guide,Books,Scholastic,117.01,1,2025-09-21,Delivered
5324,788,66,Induction Cooktop,Home & Kitchen,Cello,11686.27,1,2025-03-27,Pending
5325,1188,75,Fiction Novel,Books,Bloomsbury,603.31,2,2025-10-22,Delivered
5326,1148,123,Badminton Racket,Sports & Fitness,Decathlon,5312.22,1,2024-04-18,Delivered
5327,1380,108,Trimmer,Beauty & Personal Care,Lakme,2035.59,2,2026-02-08,Delivered
5328,422,12,LED TV 43-inch,Electronics,JBL,29488.31,1,2025-06-26,Delivered
5329,229,117,Cricket Bat,Sports & Fitness,Decathlon,1032.81,1,2025-09-13,Delivered
5330,915,112,Yoga Mat,Sports & Fitness,Nivia,5684.77,1,2025-02-26,Delivered
5331,820,21,Bluetooth Speaker,Electronics,Apple,53277.81,1,2026-01-10,Returned
5332,336,65,Induction Cooktop,Home & Kitchen,Prestige,1857.79,1,2025-05-01,Delivered
5333,432,128,Resistance Band Set,Sports & Fitness,Decathlon,5948.14,2,2025-10-27,Delivered
5334,728,115,Cricket Bat,Sports & Fitness,Nivia,2365.2,1,2025-06-02,Delivered
5335,1733,55,Air Fryer,Home & Kitchen,Bajaj,10404.42,2,2025-11-10,Delivered
5336,1689,125,Football,Sports & Fitness,Cosco,514.58,1,2026-06-18,Delivered
5337,913,29,Women's Kurta,Fashion,Allen Solly,1575.95,1,2025-09-15,Delivered
5338,1736,15,Laptop,Electronics,boAt,12820.41,1,2025-07-08,Shipped
5339,38,93,Face Wash,Beauty & Personal Care,Dove,1015.04,1,2025-12-07,Delivered
5340,74,83,Children's Story Book,Books,Penguin,511.46,1,2025-11-02,Delivered
5341,1291,67,Wall Clock,Home & Kitchen,Cello,12358.66,1,2024-11-29,Delivered
5342,552,87,Biography,Books,Bloomsbury,737.57,1,2026-04-24,Delivered
5343,1707,105,Lipstick,Beauty & Personal Care,Nivea,643.73,2,2026-05-04,Delivered
5344,1990,86,Biography,Books,HarperCollins,122.75,1,2024-10-23,Delivered
5345,442,116,Cricket Bat,Sports & Fitness,Adidas,1290.73,3,2026-01-25,Delivered
5346,1082,37,Formal Shirt,Fashion,Van Heusen,2530.57,1,2025-10-23,Delivered
5347,1804,70,Bedsheet Set,Home & Kitchen,Bajaj,10978.07,2,2026-06-05,Delivered
5348,1322,104,Lipstick,Beauty & Personal Care,Dove,202.7,1,2026-06-21,Delivered
5349,1250,48,Sunglasses,Fashion,Puma,3954.98,1,2025-08-28,Returned
5350,542,74,Fiction Novel,Books,HarperCollins,275.89,1,2025-08-29,Delivered
5351,988,102,Body Lotion,Beauty & Personal Care,Mamaearth,2033.62,1,2025-10-09,Delivered
5352,1016,120,Dumbbell Set 10kg,Sports & Fitness,Yonex,4828.19,1,2026-03-17,Delivered
5353,218,74,Fiction Novel,Books,HarperCollins,606.83,1,2025-06-01,Delivered
5354,396,110,Perfume,Beauty & Personal Care,Lakme,1516.56,1,2026-05-09,Cancelled
5355,965,88,Business Book,Books,Penguin,645.65,1,2026-02-07,Delivered
5356,1242,122,Badminton Racket,Sports & Fitness,Yonex,3804.1,1,2024-12-13,Delivered
5357,427,12,LED TV 43-inch,Electronics,JBL,2684.22,1,2024-04-06,Delivered
5358,1741,5,Bluetooth Earbuds,Electronics,boAt,13413.58,3,2026-01-07,Delivered
5359,475,45,Handbag,Fashion,Allen Solly,3861.1,1,2025-04-12,Delivered
5360,1131,98,Hair Serum,Beauty & Personal Care,Mamaearth,1729.94,1,2024-11-04,Returned
5361,1256,45,Handbag,Fashion,Allen Solly,2989.11,1,2024-07-28,Returned
5362,81,40,Casual Sneakers,Fashion,Levis,2899.5,4,2026-01-16,Returned
5363,539,90,Business Book,Books,Rupa Publications,185.3,1,2025-08-12,Delivered
5364,1659,16,Power Bank 10000mAh,Electronics,OnePlus,89354.85,1,2025-11-27,Delivered
5365,886,65,Induction Cooktop,Home & Kitchen,Prestige,2214.83,1,2025-11-27,Shipped
5366,1694,54,Non-Stick Pan Set,Home & Kitchen,Philips,9441.89,1,2026-02-04,Returned
5367,1528,74,Fiction Novel,Books,HarperCollins,896.95,1,2026-03-26,Delivered
5368,497,123,Badminton Racket,Sports & Fitness,Decathlon,1839.98,1,2025-07-12,Delivered
5369,665,3,Smartphone,Electronics,boAt,73612.45,2,2026-02-07,Returned
5370,973,21,Bluetooth Speaker,Electronics,Apple,89592.56,1,2026-01-31,Cancelled
5371,822,12,LED TV 43-inch,Electronics,JBL,85431.05,1,2024-09-22,Delivered
5372,870,38,Formal Shirt,Fashion,Levis,1605.23,2,2026-05-10,Delivered
5373,1384,63,Water Bottle Set,Home & Kitchen,Cello,9058.92,1,2026-01-21,Shipped
5374,1472,125,Football,Sports & Fitness,Cosco,4205.45,1,2025-07-03,Delivered
5375,1364,69,Wall Clock,Home & Kitchen,Philips,11221.84,1,2025-08-19,Delivered
5376,1079,114,Yoga Mat,Sports & Fitness,Adidas,1326.04,1,2026-06-01,Delivered
5377,1615,22,Neckband Earphones,Electronics,Samsung,5438.22,1,2025-08-27,Delivered
5378,1786,43,Handbag,Fashion,Biba,3104.0,2,2026-03-09,Shipped
5379,781,73,Fiction Novel,Books,Scholastic,189.3,1,2025-03-04,Delivered
5380,1364,37,Formal Shirt,Fashion,Van Heusen,384.77,1,2025-08-10,Delivered
5381,1835,27,Men's T-Shirt,Fashion,Puma,2962.86,1,2024-11-11,Delivered
5382,574,64,Induction Cooktop,Home & Kitchen,Milton,6067.98,4,2025-01-02,Delivered
5383,747,26,Men's T-Shirt,Fashion,Nike,1667.2,1,2025-06-15,Cancelled
5384,651,54,Non-Stick Pan Set,Home & Kitchen,Philips,4966.9,3,2024-02-07,Delivered
5385,63,83,Children's Story Book,Books,Penguin,559.04,1,2026-03-24,Delivered
5386,462,24,Neckband Earphones,Electronics,Realme,73284.03,1,2026-05-18,Delivered
5387,1483,17,Power Bank 10000mAh,Electronics,Samsung,88848.41,1,2025-12-07,Delivered
5388,391,116,Cricket Bat,Sports & Fitness,Adidas,2643.33,3,2024-12-29,Cancelled
5389,478,27,Men's T-Shirt,Fashion,Puma,3615.52,2,2024-01-31,Pending
5390,1998,55,Air Fryer,Home & Kitchen,Bajaj,3258.62,1,2026-06-05,Cancelled
5391,1350,2,Smartphone,Electronics,Apple,9514.43,3,2025-03-13,Delivered
5392,352,41,Casual Sneakers,Fashion,Allen Solly,4619.89,1,2026-03-21,Delivered
5393,1836,1,Smartphone,Electronics,Xiaomi,37899.82,1,2025-01-14,Delivered
5394,553,110,Perfume,Beauty & Personal Care,Lakme,2326.37,1,2026-04-28,Shipped
5395,642,70,Bedsheet Set,Home & Kitchen,Bajaj,3430.78,1,2026-03-08,Delivered
5396,567,22,Neckband Earphones,Electronics,Samsung,6520.69,1,2026-02-21,Returned
5397,1611,87,Biography,Books,Bloomsbury,146.33,3,2024-11-11,Delivered
5398,1890,84,Children's Story Book,Books,Scholastic,649.12,3,2024-12-01,Shipped
5399,1665,15,Laptop,Electronics,boAt,74882.14,1,2025-10-25,Delivered
5400,1599,71,Bedsheet Set,Home & Kitchen,Pigeon,10406.81,4,2025-03-31,Delivered
5401,993,13,Laptop,Electronics,Sony,76382.3,1,2026-05-14,Delivered
5402,1825,39,Formal Shirt,Fashion,Allen Solly,1788.07,1,2025-03-21,Cancelled
5403,347,103,Lipstick,Beauty & Personal Care,The Man Company,2181.55,2,2024-10-18,Delivered
5404,1796,129,Resistance Band Set,Sports & Fitness,Yonex,3021.21,1,2025-01-16,Delivered
5405,1008,28,Women's Kurta,Fashion,Levis,3771.03,1,2026-03-19,Delivered
5406,224,77,Self-Help Book,Books,Scholastic,604.58,2,2026-02-02,Delivered
5407,114,6,Bluetooth Earbuds,Electronics,Sony,85293.72,1,2025-04-21,Delivered
5408,1768,126,Football,Sports & Fitness,Yonex,484.86,1,2025-03-19,Delivered
5409,1124,84,Children's Story Book,Books,Scholastic,897.83,1,2025-05-02,Delivered
5410,188,72,Bedsheet Set,Home & Kitchen,Prestige,9768.14,1,2026-04-06,Shipped
5411,1569,127,Resistance Band Set,Sports & Fitness,Nivia,5577.62,1,2024-10-05,Delivered
5412,1434,12,LED TV 43-inch,Electronics,JBL,6578.94,2,2025-04-02,Delivered
5413,1371,46,Sunglasses,Fashion,H&M,2229.32,1,2025-11-04,Delivered
5414,910,66,Induction Cooktop,Home & Kitchen,Cello,1049.3,2,2024-09-16,Delivered
5415,239,2,Smartphone,Electronics,Apple,40518.44,1,2025-02-15,Delivered
5416,900,110,Perfume,Beauty & Personal Care,Lakme,1405.96,3,2026-03-27,Delivered
5417,738,40,Casual Sneakers,Fashion,Levis,3455.96,1,2025-09-22,Delivered
5418,1612,106,Trimmer,Beauty & Personal Care,Mamaearth,1881.42,1,2025-07-07,Delivered
5419,249,22,Neckband Earphones,Electronics,Samsung,29561.19,1,2026-03-14,Delivered
5420,29,118,Dumbbell Set 10kg,Sports & Fitness,Decathlon,2564.47,4,2026-07-13,Delivered
5421,1100,2,Smartphone,Electronics,Apple,81000.71,3,2026-03-23,Delivered
5422,367,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,1001.09,1,2025-08-05,Delivered
5423,877,124,Football,Sports & Fitness,Nivia,5633.2,1,2026-04-19,Delivered
5424,1410,41,Casual Sneakers,Fashion,Allen Solly,4051.39,1,2025-08-10,Delivered
5425,614,31,Running Shoes,Fashion,Biba,1516.04,1,2025-09-28,Delivered
5426,1630,41,Casual Sneakers,Fashion,Allen Solly,2425.63,1,2025-05-23,Delivered
5427,994,51,Mixer Grinder,Home & Kitchen,Philips,5640.01,2,2025-08-24,Shipped
5428,575,14,Laptop,Electronics,Xiaomi,80660.4,1,2026-01-28,Delivered
5429,1407,89,Business Book,Books,Bloomsbury,632.71,2,2026-01-19,Cancelled
5430,1410,101,Body Lotion,Beauty & Personal Care,Lakme,1537.61,2,2025-08-15,Pending
5431,1105,43,Handbag,Fashion,Biba,1907.54,1,2024-05-21,Delivered
5432,1090,4,Bluetooth Earbuds,Electronics,Xiaomi,77483.94,1,2025-09-26,Delivered
5433,1006,10,LED TV 43-inch,Electronics,Apple,71456.73,2,2026-02-19,Returned
5434,345,102,Body Lotion,Beauty & Personal Care,Mamaearth,1836.93,1,2025-12-20,Delivered
5435,762,91,Face Wash,Beauty & Personal Care,The Man Company,2228.75,1,2026-04-24,Delivered
5436,802,20,Bluetooth Speaker,Electronics,Xiaomi,39653.89,1,2025-10-02,Pending
5437,832,89,Business Book,Books,Bloomsbury,586.52,1,2026-03-20,Returned
5438,395,34,Denim Jeans,Fashion,H&M,3967.58,1,2026-08-13,Returned
5439,1052,37,Formal Shirt,Fashion,Van Heusen,4103.11,1,2025-07-23,Delivered
5440,1789,6,Bluetooth Earbuds,Electronics,Sony,35338.16,1,2025-04-20,Delivered
5441,1146,119,Dumbbell Set 10kg,Sports & Fitness,Adidas,5770.79,2,2026-02-06,Returned
5442,1766,25,Men's T-Shirt,Fashion,Allen Solly,4139.95,1,2025-09-10,Delivered
5443,1821,15,Laptop,Electronics,boAt,88414.92,1,2025-06-02,Delivered
5444,661,74,Fiction Novel,Books,HarperCollins,992.07,4,2025-08-28,Delivered
5445,1458,60,Table Lamp,Home & Kitchen,Pigeon,12420.86,2,2026-01-11,Delivered
5446,127,81,Competitive Exam Guide,Books,Penguin,851.89,2,2025-01-19,Delivered
5447,1093,128,Resistance Band Set,Sports & Fitness,Decathlon,6234.57,1,2025-10-13,Delivered
5448,1739,121,Badminton Racket,Sports & Fitness,Cosco,2735.15,2,2025-11-29,Delivered
5449,958,14,Laptop,Electronics,Xiaomi,57481.36,3,2026-03-25,Delivered
5450,1683,68,Wall Clock,Home & Kitchen,Havells,6240.1,1,2024-12-26,Delivered
5451,1182,117,Cricket Bat,Sports & Fitness,Decathlon,3092.08,1,2025-12-01,Pending
5452,9,13,Laptop,Electronics,Sony,29400.24,1,2025-11-30,Delivered
5453,1750,84,Children's Story Book,Books,Scholastic,923.0,1,2025-12-18,Delivered
5454,1850,1,Smartphone,Electronics,Xiaomi,49139.98,1,2025-08-29,Delivered
5455,784,129,Resistance Band Set,Sports & Fitness,Yonex,2412.42,1,2025-12-15,Delivered
5456,645,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,1778.65,4,2026-03-31,Delivered
5457,655,15,Laptop,Electronics,boAt,11241.32,1,2026-08-17,Delivered
5458,166,113,Yoga Mat,Sports & Fitness,Decathlon,3958.43,1,2024-06-18,Delivered
5459,1587,93,Face Wash,Beauty & Personal Care,Dove,435.9,4,2025-04-01,Delivered
5460,1417,69,Wall Clock,Home & Kitchen,Philips,1368.36,1,2026-06-15,Delivered
5461,1683,33,Running Shoes,Fashion,Roadster,402.71,2,2025-02-10,Cancelled
5462,1009,11,LED TV 43-inch,Electronics,boAt,87995.13,2,2025-01-11,Delivered
5463,679,55,Air Fryer,Home & Kitchen,Bajaj,3006.44,2,2025-06-07,Delivered
5464,1434,98,Hair Serum,Beauty & Personal Care,Mamaearth,1469.13,3,2025-10-23,Delivered
5465,918,120,Dumbbell Set 10kg,Sports & Fitness,Yonex,5893.08,1,2024-12-09,Delivered
5466,309,46,Sunglasses,Fashion,H&M,4297.62,1,2025-11-23,Delivered
5467,105,51,Mixer Grinder,Home & Kitchen,Philips,5495.21,1,2025-04-20,Delivered
5468,618,32,Running Shoes,Fashion,H&M,1255.85,1,2026-02-22,Cancelled
5469,1261,81,Competitive Exam Guide,Books,Penguin,580.68,2,2024-08-02,Delivered
5470,1831,74,Fiction Novel,Books,HarperCollins,881.67,1,2026-04-17,Delivered
5471,876,50,Mixer Grinder,Home & Kitchen,Pigeon,1320.49,1,2026-02-27,Delivered
5472,646,72,Bedsheet Set,Home & Kitchen,Prestige,5002.62,1,2025-12-05,Delivered
5473,754,82,Children's Story Book,Books,Rupa Publications,992.01,3,2025-08-18,Delivered
5474,477,28,Women's Kurta,Fashion,Levis,2809.32,1,2026-08-17,Delivered
5475,1797,59,Table Lamp,Home & Kitchen,Havells,3307.13,1,2025-05-25,Delivered
5476,407,54,Non-Stick Pan Set,Home & Kitchen,Philips,3317.62,1,2026-05-27,Delivered
5477,1294,27,Men's T-Shirt,Fashion,Puma,3407.65,1,2026-01-13,Delivered
5478,665,40,Casual Sneakers,Fashion,Levis,2628.6,1,2026-02-23,Delivered
5479,636,112,Yoga Mat,Sports & Fitness,Nivia,6515.36,1,2024-12-29,Delivered
5480,83,40,Casual Sneakers,Fashion,Levis,2125.88,2,2026-02-12,Delivered
5481,977,108,Trimmer,Beauty & Personal Care,Lakme,2387.05,1,2025-12-29,Delivered
5482,731,125,Football,Sports & Fitness,Cosco,1515.02,1,2024-11-16,Delivered
5483,1077,52,Non-Stick Pan Set,Home & Kitchen,Bajaj,2670.32,2,2026-08-14,Delivered
5484,61,44,Handbag,Fashion,Van Heusen,1683.64,1,2026-05-28,Delivered
5485,956,102,Body Lotion,Beauty & Personal Care,Mamaearth,474.73,1,2025-04-15,Delivered
5486,1281,106,Trimmer,Beauty & Personal Care,Mamaearth,2121.81,1,2026-03-20,Delivered
5487,1405,18,Power Bank 10000mAh,Electronics,Sony,79237.86,1,2025-02-21,Delivered
5488,24,103,Lipstick,Beauty & Personal Care,The Man Company,2154.77,1,2023-12-13,Returned
5489,130,41,Casual Sneakers,Fashion,Allen Solly,2584.82,1,2026-03-20,Delivered
5490,335,69,Wall Clock,Home & Kitchen,Philips,5061.27,1,2025-04-22,Delivered
5491,1119,116,Cricket Bat,Sports & Fitness,Adidas,4257.12,1,2026-08-01,Delivered
5492,1364,117,Cricket Bat,Sports & Fitness,Decathlon,6954.15,1,2025-10-14,Delivered
5493,85,55,Air Fryer,Home & Kitchen,Bajaj,3620.15,2,2026-05-27,Delivered
5494,1873,67,Wall Clock,Home & Kitchen,Cello,3531.0,1,2026-03-05,Delivered
5495,1175,70,Bedsheet Set,Home & Kitchen,Bajaj,11690.61,1,2025-02-13,Delivered
5496,853,82,Children's Story Book,Books,Rupa Publications,584.27,3,2026-04-04,Delivered
5497,1508,100,Body Lotion,Beauty & Personal Care,The Man Company,289.72,1,2025-10-29,Delivered
5498,1033,109,Perfume,Beauty & Personal Care,The Man Company,1801.6,2,2025-12-01,Delivered
5499,115,122,Badminton Racket,Sports & Fitness,Yonex,4519.82,1,2025-03-10,Delivered
5500,1088,3,Smartphone,Electronics,boAt,75893.28,1,2025-07-30,Delivered
5501,1889,86,Biography,Books,HarperCollins,734.43,2,2026-06-11,Delivered
5502,260,128,Resistance Band Set,Sports & Fitness,Decathlon,356.25,4,2025-12-10,Delivered
5503,1611,125,Football,Sports & Fitness,Cosco,3874.48,1,2026-05-18,Delivered
5504,1504,20,Bluetooth Speaker,Electronics,Xiaomi,26105.51,1,2026-07-30,Pending
5505,1722,87,Biography,Books,Bloomsbury,447.93,1,2025-07-15,Delivered
5506,1234,65,Induction Cooktop,Home & Kitchen,Prestige,3388.71,2,2026-02-28,Delivered
5507,1116,58,Table Lamp,Home & Kitchen,Prestige,9459.75,1,2024-09-22,Delivered
5508,1263,112,Yoga Mat,Sports & Fitness,Nivia,1116.06,1,2025-07-15,Cancelled
5509,1888,71,Bedsheet Set,Home & Kitchen,Pigeon,9365.03,1,2026-04-11,Returned
5510,1565,115,Cricket Bat,Sports & Fitness,Nivia,2200.26,4,2026-05-19,Delivered
5511,1229,82,Children's Story Book,Books,Rupa Publications,857.25,1,2025-11-17,Delivered
5512,1850,77,Self-Help Book,Books,Scholastic,233.72,1,2025-03-31,Cancelled
5513,824,46,Sunglasses,Fashion,H&M,2990.0,1,2025-06-28,Delivered
5514,278,108,Trimmer,Beauty & Personal Care,Lakme,1258.62,1,2026-06-22,Delivered
5515,49,67,Wall Clock,Home & Kitchen,Cello,1577.72,1,2024-07-27,Delivered
5516,1893,105,Lipstick,Beauty & Personal Care,Nivea,1725.66,1,2026-04-24,Pending
5517,1262,100,Body Lotion,Beauty & Personal Care,The Man Company,472.89,1,2026-03-22,Returned
5518,867,108,Trimmer,Beauty & Personal Care,Lakme,587.78,1,2025-11-08,Delivered
5519,178,103,Lipstick,Beauty & Personal Care,The Man Company,1025.37,1,2025-07-20,Delivered
5520,1146,52,Non-Stick Pan Set,Home & Kitchen,Bajaj,6504.31,3,2026-04-14,Delivered
5521,1705,42,Casual Sneakers,Fashion,Biba,2227.97,1,2026-01-20,Delivered
