review_id,order_id,user_id,product_id,rating,review_text,review_date
4361,8097,109,34,2,"Product had minor defects, considering a return.",2026-01-13
4362,8101,162,108,5,Best in this price range. Will buy again from this brand.,2026-07-19
4363,8102,1910,21,4,"Good product overall, minor issues but satisfied with the purchase.",2026-07-27
4364,8103,718,53,5,Amazing value for money. Packaging was also very good.,2026-03-21
4365,8106,1094,83,4,"Works well, matches the description. Happy with it.",2025-07-30
4366,8108,1010,14,4,"Decent product for the price, would recommend with minor caution.",2026-06-13
4367,8110,1783,91,5,Best in this price range. Will buy again from this brand.,2026-04-20
4368,8111,866,106,4,"Good product overall, minor issues but satisfied with the purchase.",2025-08-14
4369,8113,442,11,4,"Decent product for the price, would recommend with minor caution.",2025-10-26
4370,8114,1254,54,4,"Decent product for the price, would recommend with minor caution.",2025-10-05
4371,8115,1110,102,2,"Not satisfied, quality is below expectations.",2026-05-09
4372,8117,1516,101,4,"Nice quality, delivery was a bit delayed but product is good.",2024-11-02
4373,8118,1382,21,3,Product is fine but delivery took longer than expected.,2024-12-11
4374,8120,301,106,1,"Poor quality, does not match the images shown online.",2024-12-14
4375,8121,799,54,3,Product is fine but delivery took longer than expected.,2025-06-18
4376,8122,1547,37,1,"Very disappointed, product stopped working within days.",2024-10-29
4377,8123,432,73,4,"Nice quality, delivery was a bit delayed but product is good.",2026-03-18
4378,8125,1153,56,3,"It's okay, nothing special but does the job.",2026-05-16
4379,8126,358,86,5,Superb quality and fast delivery. Highly recommend to everyone.,2024-12-28
4380,8128,15,34,1,"Poor quality, does not match the images shown online.",2025-04-26
4381,8129,317,18,3,"Average product, expected a bit more for this price.",2026-04-05
4382,8130,658,69,3,Product is fine but delivery took longer than expected.,2026-04-15
4383,8131,102,121,2,Delivery was late and product quality is average at best.,2026-04-26
4384,8132,1984,58,4,"Works well, matches the description. Happy with it.",2024-06-13
4385,8133,843,80,2,"Not satisfied, quality is below expectations.",2025-10-03
4386,8134,887,23,5,Best in this price range. Will buy again from this brand.,2025-09-27
4387,8136,1536,51,3,Product is fine but delivery took longer than expected.,2025-07-12
4388,8137,1930,106,5,Amazing value for money. Packaging was also very good.,2026-06-19
4389,8138,1848,82,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-04-27
4390,8140,1625,43,3,Product is fine but delivery took longer than expected.,2025-10-03
4391,8141,1523,88,4,"Decent product for the price, would recommend with minor caution.",2025-08-19
4392,8143,1146,20,3,"It's okay, nothing special but does the job.",2025-10-26
4393,8144,1490,128,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-02-19
4394,8146,417,69,1,"Worst experience, will not order this brand again.",2025-03-16
4395,8147,284,77,1,"Worst experience, will not order this brand again.",2026-08-10
4396,8150,1224,3,3,Product is fine but delivery took longer than expected.,2026-04-03
4397,8151,1576,45,2,Delivery was late and product quality is average at best.,2025-10-02
4398,8153,660,100,5,Amazing value for money. Packaging was also very good.,2025-11-03
4399,8154,323,76,4,"Decent product for the price, would recommend with minor caution.",2025-06-26
4400,8155,1625,111,4,"Nice quality, delivery was a bit delayed but product is good.",2026-02-06
4401,8156,180,110,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-12-13
4402,8157,1961,6,4,"Nice quality, delivery was a bit delayed but product is good.",2025-06-12
4403,8161,847,84,3,"Quality is average, packaging could have been better.",2025-09-28
4404,8162,1627,7,3,"Quality is average, packaging could have been better.",2026-03-13
4405,8163,1929,94,5,Best in this price range. Will buy again from this brand.,2024-02-06
4406,8164,89,86,1,"Very disappointed, product stopped working within days.",2026-03-26
4407,8166,1720,113,5,Best in this price range. Will buy again from this brand.,2024-08-12
4408,8168,237,50,2,Delivery was late and product quality is average at best.,2025-05-25
4409,8169,1400,16,4,"Decent product for the price, would recommend with minor caution.",2026-05-08
4410,8170,291,55,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-01-01
4411,8171,1759,112,3,"It's okay, nothing special but does the job.",2026-03-28
4412,8176,310,89,1,"Very disappointed, product stopped working within days.",2026-03-16
4413,8177,862,60,4,"Good product overall, minor issues but satisfied with the purchase.",2025-10-29
4414,8178,33,12,4,"Nice quality, delivery was a bit delayed but product is good.",2024-12-17
4415,8179,1122,31,3,Product is fine but delivery took longer than expected.,2026-08-17
4416,8182,1570,114,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-08-16
4417,8183,1668,53,1,"Received a damaged item, requesting refund immediately.",2026-07-10
4418,8185,281,5,3,"It's okay, nothing special but does the job.",2023-12-05
4419,8189,235,117,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-02-03
4420,8190,38,114,5,Amazing value for money. Packaging was also very good.,2025-11-13
4421,8193,1157,45,2,"Not worth the price, expected better quality.",2025-06-21
4422,8196,524,13,4,"Nice quality, delivery was a bit delayed but product is good.",2026-08-17
4423,8197,1719,22,4,"Decent product for the price, would recommend with minor caution.",2026-06-10
4424,8198,379,69,4,"Works well, matches the description. Happy with it.",2025-09-26
4425,8199,762,125,2,"Product had minor defects, considering a return.",2026-07-11
4426,8200,280,89,1,"Worst experience, will not order this brand again.",2026-04-29
4427,8201,1450,112,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-28
4428,8205,408,39,4,"Good product overall, minor issues but satisfied with the purchase.",2026-03-18
4429,8207,1467,60,3,Product is fine but delivery took longer than expected.,2025-06-23
4430,8211,1408,57,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-02-18
4431,8213,345,56,4,"Good product overall, minor issues but satisfied with the purchase.",2024-06-10
4432,8215,1299,87,3,"It's okay, nothing special but does the job.",2026-05-02
4433,8216,1834,38,5,Superb quality and fast delivery. Highly recommend to everyone.,2024-12-31
4434,8219,1863,79,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-08-01
4435,8220,1094,107,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-03-12
4436,8221,1589,114,3,"Average product, expected a bit more for this price.",2026-03-02
4437,8222,409,40,4,"Works well, matches the description. Happy with it.",2025-09-06
4438,8223,536,36,3,"Quality is average, packaging could have been better.",2025-09-27
4439,8225,104,64,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-10-17
4440,8227,519,46,4,"Nice quality, delivery was a bit delayed but product is good.",2025-06-17
4441,8228,546,12,3,Product is fine but delivery took longer than expected.,2026-04-18
4442,8229,187,17,5,Amazing value for money. Packaging was also very good.,2025-09-01
4443,8230,1556,19,1,"Worst experience, will not order this brand again.",2024-10-17
4444,8233,596,31,3,"It's okay, nothing special but does the job.",2025-11-02
4445,8234,724,29,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-05-19
4446,8235,516,49,2,"Product had minor defects, considering a return.",2026-02-25
4447,8236,1091,27,3,Product is fine but delivery took longer than expected.,2025-11-17
4448,8237,1552,47,1,"Poor quality, does not match the images shown online.",2026-03-13
4449,8240,973,60,5,Best in this price range. Will buy again from this brand.,2026-03-07
4450,8241,1548,127,1,"Poor quality, does not match the images shown online.",2026-05-30
4451,8242,109,15,2,"Not satisfied, quality is below expectations.",2026-01-15
4452,8243,43,101,4,"Good product overall, minor issues but satisfied with the purchase.",2026-05-25
4453,8245,410,126,2,"Not worth the price, expected better quality.",2025-05-31
4454,8249,403,87,4,"Good product overall, minor issues but satisfied with the purchase.",2026-08-17
4455,8251,1956,41,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-08-30
4456,8252,428,24,4,"Nice quality, delivery was a bit delayed but product is good.",2025-06-21
4457,8254,1208,18,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-02-07
4458,8256,1498,117,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-18
4459,8260,1793,126,5,Best in this price range. Will buy again from this brand.,2024-12-30
4460,8261,858,20,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-09-30
4461,8264,724,119,1,"Very disappointed, product stopped working within days.",2026-05-28
4462,8266,936,42,4,"Nice quality, delivery was a bit delayed but product is good.",2026-01-27
4463,8267,1913,26,4,"Decent product for the price, would recommend with minor caution.",2026-03-22
4464,8268,1498,11,2,"Not worth the price, expected better quality.",2025-12-22
4465,8270,1525,110,4,"Decent product for the price, would recommend with minor caution.",2025-07-31
4466,8272,740,66,5,Amazing value for money. Packaging was also very good.,2025-05-03
4467,8274,941,39,3,"Quality is average, packaging could have been better.",2025-03-26
4468,8275,1830,4,3,"Average product, expected a bit more for this price.",2025-11-22
4469,8276,1190,103,3,"Average product, expected a bit more for this price.",2025-12-02
4470,8277,1447,67,4,"Works well, matches the description. Happy with it.",2026-04-22
4471,8278,269,7,3,"It's okay, nothing special but does the job.",2026-04-12
4472,8279,617,100,4,"Decent product for the price, would recommend with minor caution.",2025-03-08
4473,8282,412,45,3,"Quality is average, packaging could have been better.",2026-02-11
4474,8283,543,31,3,"It's okay, nothing special but does the job.",2024-12-13
4475,8284,933,66,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-06-01
4476,8285,1806,114,5,Best in this price range. Will buy again from this brand.,2025-02-27
4477,8286,537,117,4,"Nice quality, delivery was a bit delayed but product is good.",2026-05-29
4478,8287,960,35,3,Product is fine but delivery took longer than expected.,2025-08-30
4479,8288,671,106,5,Amazing value for money. Packaging was also very good.,2026-03-01
4480,8291,1880,121,3,"It's okay, nothing special but does the job.",2026-01-24
4481,8292,367,7,4,"Works well, matches the description. Happy with it.",2024-10-14
4482,8293,631,56,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-02-12
4483,8295,1341,48,1,"Received a damaged item, requesting refund immediately.",2025-12-24
4484,8300,54,46,3,"It's okay, nothing special but does the job.",2026-06-20
4485,8301,988,126,4,"Nice quality, delivery was a bit delayed but product is good.",2025-05-03
4486,8302,393,26,2,"Product had minor defects, considering a return.",2025-12-28
4487,8306,968,67,4,"Works well, matches the description. Happy with it.",2024-05-16
4488,8308,1967,120,2,"Not satisfied, quality is below expectations.",2025-09-13
4489,8310,689,128,4,"Nice quality, delivery was a bit delayed but product is good.",2024-11-16
4490,8314,1853,50,4,"Works well, matches the description. Happy with it.",2025-02-16
4491,8315,856,80,3,Product is fine but delivery took longer than expected.,2026-01-14
4492,8318,1422,67,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-04-12
4493,8320,813,125,1,"Worst experience, will not order this brand again.",2025-07-18
4494,8322,1771,58,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-08-13
4495,8324,948,84,2,Delivery was late and product quality is average at best.,2026-01-15
4496,8325,1575,99,2,Delivery was late and product quality is average at best.,2025-04-09
4497,8326,320,70,1,"Poor quality, does not match the images shown online.",2025-08-10
